Timestamp,Grid ID,nox Prediction mean,no2 Prediction mean,no Prediction mean,o3 Prediction mean,pm10 Prediction mean,pm2.5 Prediction mean,so2 Prediction mean,nox Prediction 0.05,no2 Prediction 0.05,no Prediction 0.05,o3 Prediction 0.05,pm10 Prediction 0.05,pm2.5 Prediction 0.05,so2 Prediction 0.05,nox Prediction 0.5,no2 Prediction 0.5,no Prediction 0.5,o3 Prediction 0.5,pm10 Prediction 0.5,pm2.5 Prediction 0.5,so2 Prediction 0.5,nox Prediction 0.95,no2 Prediction 0.95,no Prediction 0.95,o3 Prediction 0.95,pm10 Prediction 0.95,pm2.5 Prediction 0.95,so2 Prediction 0.95
Month_1-Day_Friday-Hour_9,571666,70.8992603,37.98882859,10.52263375,29.34683231,13.166034,7.208620036,1.077086114,28.55841577,24.15919701,4.464987639,10.85832991,5.697505956,1.899591433,0.442367244,78.21079217,45.51067235,12.4153055,32.49335943,11.63698795,7.761701754,1.306024611,111.1139518,57.87232873,38.91540816,52.309001,24.32685677,18.95201621,2.417333891
Month_1-Day_Friday-Hour_9,571667,98.95233213,39.83780944,14.7581708,25.90701504,15.6340298,8.012217862,1.375596669,46.46913954,29.24437793,6.633363676,9.113901368,8.835557962,2.443420274,0.5991224,83.91395759,48.66963236,26.34500961,24.0045534,14.89486879,8.904671831,1.456595326,175.452776,70.42426954,75.05788545,47.29567223,31.24550826,20.40930113,2.198046551
Month_1-Day_Friday-Hour_9,571668,170.7268526,52.69129531,32.86545737,17.66798694,15.86564491,10.5075526,1.013144173,107.7545403,49.44637008,25.06354992,9.395908638,8.322994536,3.485272475,0.535025478,138.9688941,64.13980641,31.84764888,22.54646517,16.35053166,10.01950122,1.683142287,251.3973948,87.67288053,95.23189144,37.45386472,38.91384417,22.46672348,2.667713551
Month_1-Day_Friday-Hour_9,571669,82.67185833,43.71532402,18.29228351,25.64730501,15.51860334,8.978989585,0.772541626,40.5856037,20.86661907,7.844352761,12.67324474,7.018172958,2.363400576,0.507504143,83.1166557,58.47172473,12.57102169,23.40408357,13.98488944,8.004978879,1.583199101,275.5140864,71.47725378,129.1711995,45.16555218,34.69092246,22.34916065,2.19332067
Month_1-Day_Friday-Hour_9,571670,56.09027535,53.13211724,15.19776734,22.74334335,15.57284094,9.759960208,1.609650913,37.67684543,22.38634594,8.524384745,10.18352597,8.015786997,2.821624496,0.828865608,83.18918722,52.0942209,15.76885483,19.92719122,15.15987877,10.25723763,1.69743942,134.9344843,65.82938897,40.51420631,37.10785616,41.23883248,22.40848616,2.522297684
Month_1-Day_Friday-Hour_9,571671,63.54398528,42.24390232,20.01188032,22.13884105,13.79778331,8.64312641,0.996430182,33.42270836,23.10473953,5.532190579,9.539850403,5.882276672,2.9157238,0.526891412,84.4041429,51.04094981,16.49995098,22.76716081,12.92404177,9.199549737,1.829067066,148.7533974,66.49122669,49.09550459,37.42271411,40.92024306,21.80689843,2.738047497
Month_1-Day_Friday-Hour_9,571672,77.80430607,38.71330862,19.60605382,23.53423138,16.41078051,8.445159076,1.558938212,36.64029405,29.93941521,5.761077731,10.8454686,6.923013643,2.627818509,0.523207632,80.16774759,47.14434533,21.2039214,25.6195589,11.99742369,9.060160802,1.725540649,141.9350703,72.42422733,73.22457151,40.86309827,41.30993163,21.74843653,2.23446681
Month_1-Day_Friday-Hour_9,571673,54.21736088,35.15051202,13.29966796,25.32314621,15.77068543,10.8284598,2.572459062,32.6270032,27.77302684,6.023111864,13.86760755,7.18748391,3.406275948,0.981668655,83.3901578,43.05123817,22.8153944,31.00803865,13.07562225,11.64595993,1.774678146,92.84069278,69.42137979,41.14212367,43.46768276,29.42057963,24.29534307,2.317071006
Month_1-Day_Friday-Hour_9,571674,72.06656893,46.30453904,15.43292327,17.88836508,15.95090899,9.920112528,1.447901873,50.18492078,30.06435416,6.012485256,10.07748687,6.912031578,3.169684723,0.988707863,107.7206602,63.57720382,24.28324048,24.19258854,12.6919438,11.16888509,2.028053764,186.0845129,66.54447483,61.12561477,40.99063901,36.9998319,23.38668391,2.492648047
Month_1-Day_Friday-Hour_9,571675,58.48397257,46.1736081,10.80654414,18.75146628,13.44018984,9.960256346,1.545185863,40.41813244,31.81214146,5.826450448,9.808401853,6.53660769,3.140187947,0.729832654,87.85939098,51.59060818,15.73226148,24.63067363,11.72391955,9.453622874,1.561296018,126.6929808,59.17179552,36.1231618,40.98073131,29.25576741,22.40646899,2.859708177
Month_1-Day_Friday-Hour_9,571676,167.8080188,78.58306075,45.89681246,9.307999878,17.69737243,10.40426145,2.840386877,63.26787634,38.01488865,32.07226149,4.661145849,9.70467035,5.348685811,1.194498528,124.7149336,73.83083805,60.41974143,11.55333305,16.18287239,12.31919989,2.738205732,181.5367239,112.8637413,59.48920569,28.75480715,39.9076796,24.04727353,2.889830627
Month_1-Day_Friday-Hour_9,571677,128.4487788,60.28580795,26.49696992,10.76402172,19.13713481,8.766971404,3.501819188,43.92756364,32.85262999,13.02769173,3.786620367,8.289143788,3.480591137,1.93898862,103.7071888,58.03921388,40.69979559,15.57103092,15.08369667,10.33617197,4.187074366,224.553691,94.65352905,49.00151349,30.00425816,37.31408004,22.85875892,3.624036204
Month_1-Day_Friday-Hour_9,571678,24.78785288,12.69830108,1.567256382,28.44395217,9.657295256,6.559285918,1.716051149,7.610441306,3.957429629,0.243623852,13.57914336,4.494298326,1.890943176,0.784510004,26.10603011,18.44413476,1.678470234,31.88453142,10.95155898,7.664694382,1.152056164,38.80086883,42.17196736,7.859809301,58.82899327,25.32751292,16.99525177,3.194874993
Month_1-Day_Friday-Hour_9,571679,28.56660415,17.91826142,2.629267802,36.99813473,10.9325798,6.489939388,1.464602312,12.56344841,8.996566773,0.272429277,16.86204321,4.670554738,1.873261227,0.806527808,25.38130805,15.6758889,1.534563361,34.66810929,12.23422858,7.613651177,0.913356642,41.03371022,36.2444841,7.233372328,59.86549031,25.46807671,16.84780037,2.575873337
Month_1-Day_Friday-Hour_9,571680,33.3036637,22.50356086,4.409613878,33.73073326,10.63475584,6.090414062,0.989321198,16.37194955,11.11556816,0.545151226,15.84094239,4.304678927,1.714785818,0.346904113,27.12034758,22.24309691,2.554340422,34.56607571,12.54396898,6.489415601,0.740965414,62.07119631,50.9539665,8.252322582,58.77572893,25.24067005,17.10962363,2.306326792
Month_1-Day_Friday-Hour_9,571681,48.1805371,36.6566766,9.847406949,32.01998483,12.87640851,6.665386134,3.019324456,28.97693336,14.1061853,4.258444774,16.07134856,4.798028843,1.831985142,0.589724282,36.63930298,31.83772821,6.83897666,32.68810592,13.08660402,7.76565846,2.900031028,75.45752702,55.12975711,7.521976946,55.5264905,28.06846689,17.35985255,6.171850925
Month_1-Day_Friday-Hour_9,571682,70.16250857,38.75574078,11.99985746,26.87650226,13.30996363,8.725581476,1.665650987,45.15870469,24.00499654,4.930508729,11.38709463,5.129640588,2.60241341,1.19005154,53.78878276,47.39641413,13.40149171,22.52253535,14.40482192,10.12196518,1.197165877,88.33259861,60.57961001,30.58586429,49.06611156,29.13808197,20.57669368,1.91922313
Month_1-Day_Friday-Hour_9,571683,75.61331298,43.03613077,14.46411443,25.32331033,13.28347593,7.994147929,1.607905134,43.31038139,27.73696133,7.938640055,11.03525891,6.67338712,2.082886028,1.304534467,60.76593553,53.52559422,27.29409572,21.69003069,13.62187682,9.377848307,1.193630738,143.7945227,70.07663565,35.36609408,43.60664826,32.37587328,20.47497281,2.236443968
Month_1-Day_Friday-Hour_9,571684,82.90772343,39.53422097,30.41957365,19.37463926,12.13344639,9.7897478,2.440124052,42.5259748,28.11429502,15.23992796,10.65600894,7.304383288,3.161235471,1.836674105,66.73795421,49.53281021,21.22035392,21.23034545,16.70973168,11.56709645,1.420307883,133.9737144,65.28236466,59.49326691,42.55112395,30.95124844,21.24684023,2.673033923
Month_1-Day_Friday-Hour_9,571685,67.02557349,46.29748236,10.88480102,24.76545018,15.82496515,7.684883719,1.597488975,27.38288364,21.92701587,4.670504443,12.60125247,6.211157956,2.879157998,1.056614613,57.54958204,46.64628142,16.9821837,31.76543191,16.69302682,9.832648597,1.721509816,115.3220728,57.11202662,37.99871143,50.94561892,27.62734138,19.25232822,3.023280964
Month_1-Day_Friday-Hour_9,571686,71.28925758,53.13956904,14.3502736,29.26913713,14.74780198,8.070194129,1.710592967,31.29489025,24.03520116,1.786271874,15.12392078,5.52701542,2.751464109,1.138263001,81.70339951,54.1836462,21.87867745,28.31853155,14.35502458,9.811864305,1.684712035,104.9648452,58.95016406,41.03752754,48.90237578,26.56893804,19.00239051,2.991214993
Month_1-Day_Friday-Hour_9,571687,63.47321506,43.32077952,10.26025493,29.13304905,13.53974661,8.58572862,1.824944451,26.81572195,25.46518512,0.861083011,15.50570061,5.320082413,2.543183534,0.956291048,54.9004767,44.49134464,8.839442394,28.05583809,11.85180128,11.12408964,1.823560971,106.3631577,58.3030733,37.49424958,49.76412924,25.9433387,20.4612036,3.450192676
Month_1-Day_Friday-Hour_9,571688,65.27714684,38.08149721,8.771883184,28.71526346,12.48611439,6.651203339,1.641159519,21.83066015,17.68500883,1.397616074,18.0270593,6.025639472,2.458464909,1.138689384,51.8184589,43.89269629,8.978304112,33.57801804,13.30622751,10.85070009,1.693341814,98.63166309,67.27848677,38.01625299,48.56238388,26.86153254,19.95111484,3.620077965
Month_1-Day_Friday-Hour_9,571689,59.5885361,45.07925145,9.10939172,27.07783226,12.75182568,6.96478083,1.668306492,20.97513982,16.5241818,4.514856092,15.84787546,4.820127988,2.346233762,0.408255451,67.75394658,43.45971307,10.67278119,35.01944967,13.96596008,9.598981535,1.406338024,111.4299321,70.57573684,40.92343898,53.35720955,25.2777099,19.84907751,3.097387592
Month_1-Day_Friday-Hour_9,571690,83.51949299,44.69998304,9.361741756,25.4715147,12.2261603,7.945397566,1.673662485,34.07186493,27.01764419,3.883966277,17.04272172,5.227193456,2.435910981,1.065686528,80.51891506,45.16686776,8.034827431,39.60506469,14.19016841,10.67748382,1.350078159,110.1463899,53.61116774,38.32549378,56.94360658,26.00998169,19.06519486,3.259402114
Month_1-Day_Friday-Hour_9,571691,65.94819672,31.88347731,2.623185337,33.03833494,10.76370716,7.220949653,1.584492629,19.54074961,16.32644254,0.742971145,21.49749423,5.887713079,2.449641645,0.575274808,49.35164614,31.86615654,4.900566615,40.68750404,13.39028224,9.449265645,1.261605482,75.06363581,43.9289495,25.44987158,62.5144335,23.52096525,19.41709911,3.059497635
Month_1-Day_Friday-Hour_9,571692,76.19842264,41.47428675,7.53461528,25.48306528,11.80555975,7.765664964,1.560500928,26.09112626,16.58331812,2.477010686,17.21421161,5.515937806,2.25098937,1.118180919,70.67620705,45.46437123,7.813848603,27.16505236,14.25764608,9.908273808,1.520541647,101.1282585,42.10713984,34.68128412,56.94053405,24.63263528,19.93310436,3.202094583
Month_1-Day_Friday-Hour_9,571693,62.35228081,40.75143894,7.330064275,26.89651711,12.60500808,7.402538798,1.535669132,25.97848446,22.30945383,3.725838613,16.4375172,5.548854005,1.708229862,1.07997323,71.18348593,42.08645412,9.268920064,30.2120067,14.38788359,9.215261114,1.434176075,125.7325855,46.23165926,44.84256681,53.72254347,25.73450535,19.19184862,2.82767873
Month_1-Day_Friday-Hour_9,571694,74.6856105,52.11225523,11.92399358,21.62916279,13.44957902,7.479045203,1.057340581,47.63335946,24.62480127,6.747077552,13.80281795,4.952585992,2.447500044,0.424994491,73.68218162,55.47947739,16.1995379,16.74687488,14.80721945,8.490230713,1.241134483,147.9515769,61.71724692,45.68005017,49.82181468,25.78194295,19.45170243,2.164844465
Month_1-Day_Friday-Hour_9,571695,58.52279437,35.07564094,18.28230284,27.39719306,15.35254221,8.365532125,1.619923677,29.88264652,26.56818959,7.487078571,13.74535987,6.295151568,2.695539691,1.027308969,58.1048369,39.20344549,13.93034339,25.37408279,16.02320677,10.34638682,1.521372289,114.2828153,59.69791838,31.00405915,52.17368961,31.59194198,19.12602327,2.27891869
Month_1-Day_Friday-Hour_9,571696,82.24160695,43.60947459,32.44161225,18.14033061,15.38608845,9.525381673,0.904702723,61.21410094,32.63286539,12.10432176,8.20160755,7.293931949,2.949239652,0.530746033,101.900103,55.32464897,29.39802997,17.35000429,15.59784279,10.98715025,1.51546454,130.5378924,81.3852739,40.1707369,45.87036654,33.14757676,20.8123886,2.564429648
Month_1-Day_Friday-Hour_9,571697,98.98652048,46.65547013,16.67651826,21.14833823,15.66148086,9.204421655,1.027359988,52.96673751,31.41969085,10.34560767,11.99830971,6.274079954,2.839405998,0.436417991,111.5336008,68.13720625,26.11976712,24.08660951,14.99640008,10.39437344,1.405182147,150.7550329,67.70771646,47.45912927,45.31325361,33.18579099,19.93692842,2.671159522
Month_1-Day_Friday-Hour_9,571698,78.59039295,56.35740864,14.72964505,27.059861,16.98315882,9.114777102,1.620369016,36.43158786,24.38341507,5.635265796,16.63579817,7.039780201,3.26282938,0.920075554,60.71536616,61.84323577,11.75183218,23.1579226,14.63887983,11.48386083,1.439107869,172.3106447,60.57617694,58.75615042,49.89919263,31.37832386,20.12780287,2.513988961
Month_1-Day_Friday-Hour_9,571699,73.74870257,52.10096276,12.8054183,18.68319338,13.82153089,10.23899923,1.594730489,32.32178129,28.1529853,5.468111902,8.303898564,6.85473434,1.762227776,1.016892844,71.89388466,54.87399425,15.93570731,23.5528662,14.27009802,9.807425305,1.92164295,117.8900276,77.38210301,56.24418586,47.69175692,27.59213617,20.12482891,2.45352394
Month_1-Day_Friday-Hour_9,571700,90.80915441,51.30772413,16.99061353,19.90280109,13.74240006,8.540313377,1.62342742,39.40035536,30.44182934,4.612932416,10.02468297,6.060399677,2.346332015,1.209804422,87.30168224,60.94700224,29.19182268,19.38909217,13.24649978,9.519855561,2.097704982,117.8013179,64.99142491,46.25154553,40.37892366,31.45565382,20.60039189,2.697555828
Month_1-Day_Friday-Hour_9,571701,58.43797063,40.57607252,13.5847676,19.10248993,15.22156459,8.884626211,1.610320759,55.3865556,28.72747051,7.266393007,7.58086773,6.824656427,3.11464539,1.715281664,96.17572002,58.48102601,26.89098612,21.468727,15.57094947,10.64572854,1.492719063,136.4351532,76.84022119,42.64514002,42.50217534,29.0776265,21.31263289,2.465031602
Month_1-Day_Friday-Hour_9,571702,62.16346469,34.48514822,9.243364308,20.62317103,15.39082052,6.393700012,1.675959535,30.25419622,23.32709111,4.328189528,9.733572516,6.435722945,2.277903448,1.830213832,64.32604529,46.46886859,14.10273757,31.52862213,15.4614469,8.999196385,1.664288609,116.7332203,66.67855611,48.88199688,49.47923212,30.03461163,21.18008701,2.48224283
Month_1-Day_Friday-Hour_9,571703,57.78140223,38.40085469,23.41821458,21.71366134,15.96527634,7.777773356,2.724657621,35.76937697,25.62340394,3.629132307,9.672487185,6.603942902,2.272046116,1.349375962,65.84996028,36.39574933,18.98503362,26.57695981,13.91157751,9.661580431,2.246397213,119.11686,56.87402572,52.54325295,47.7840263,30.67652809,22.4942711,2.405665243
Month_1-Day_Friday-Hour_9,571704,86.80157633,45.80363886,32.36275137,26.84786245,16.74676646,9.71555639,0.698771933,44.31725325,23.569166,1.253171296,10.66202635,7.600611665,2.575787704,0.326389378,78.16154805,44.54748661,16.5361037,29.74031358,13.19580316,9.488083124,1.173095349,178.034145,78.72649095,63.27711211,52.3584685,34.84711606,20.79939527,2.268608988
Month_1-Day_Friday-Hour_9,571705,97.6313694,46.67850472,18.24809011,20.48718307,17.14352015,11.48126506,1.590525277,22.3400683,22.52856786,6.188585361,8.515411698,8.393416705,3.229147882,1.090137171,81.68275407,56.87263187,16.03628632,22.28614935,15.28943766,12.3042768,1.459084103,235.4991193,78.04589983,62.52811931,46.71984632,40.49725254,21.86077269,2.289563923
Month_1-Day_Friday-Hour_9,571706,132.804941,57.81178376,32.24279447,16.23388982,18.26680109,10.99773851,3.773304096,91.13344522,33.61527739,10.72488269,7.726953033,10.39665574,2.605732218,1.042458747,123.890828,67.75627491,24.31599994,23.41659464,20.1410454,11.73793245,6.461374839,392.6562845,81.78380361,122.3306348,43.15391422,42.98074646,22.54677631,16.12002076
Month_1-Day_Friday-Hour_9,571707,60.78514332,49.37827869,13.23363139,19.59571374,16.0066831,7.715274287,1.970171032,44.34806636,29.16837404,7.707684976,9.46705758,6.393786837,2.691024732,0.735619193,77.74499313,49.61366718,33.10571284,26.34336064,14.73741907,9.82021552,2.897007024,134.1168661,53.97749891,38.65965405,38.09907456,26.94675211,20.71499438,3.730060505
Month_1-Day_Friday-Hour_9,571708,64.35503288,40.04624905,9.68607002,26.26801653,12.97335903,8.152832075,2.570653528,34.02792308,22.89263015,3.466322805,12.91685806,4.161122439,2.692313174,0.564397737,55.70320167,42.12144763,7.399662306,37.39213582,11.34281451,9.087667121,2.767540946,96.09737491,59.64752486,37.588804,41.31366407,23.02532394,21.26979156,3.912355632
Month_1-Day_Friday-Hour_9,571709,45.76622393,27.37263831,7.392548291,26.2961255,9.361328665,6.806905467,2.816885857,18.03290731,15.47442106,2.724191828,19.37009405,4.459888311,2.238331649,0.477116631,37.43607208,31.08361071,5.282838144,43.64924021,12.29008509,7.901991406,2.418640084,72.11780047,50.53574671,22.96219622,51.35076942,22.78710513,19.70026709,3.575191173
Month_1-Day_Friday-Hour_9,571710,38.17069698,26.40180636,6.071982155,39.91951683,10.74926232,6.125495305,1.410866994,16.33989239,11.80522326,1.534222557,22.49018328,4.900921705,1.805084651,0.517210353,39.65540492,30.01999981,3.030512533,43.21399547,12.47948154,7.040509765,2.510377704,72.3162682,43.06102995,13.82162017,52.50095073,23.50838516,17.78552819,5.542782404
Month_1-Day_Friday-Hour_9,571711,41.25958215,45.76851401,9.693488195,19.37109393,12.61144239,6.895801978,2.113198734,22.2082708,18.03034243,5.117215413,10.27032597,5.172003307,2.904755441,0.544393325,36.63008312,34.32834744,8.326393719,37.81143202,12.68240547,8.8678026,2.233518183,120.0802144,50.1736448,21.85633408,41.3183716,23.97807924,19.67438076,5.338763652
Month_1-Day_Friday-Hour_9,571712,70.72074417,46.96593435,6.924790489,14.87258112,14.40218552,8.170660782,2.753720995,34.33193898,23.40888736,10.0790779,7.917926309,5.046334955,3.217572706,0.963146273,92.87987889,50.57085857,19.72147222,20.17471671,11.93167772,10.79103325,4.096418148,135.8115529,73.02006959,41.65331521,33.34167948,26.22303398,22.0465971,6.121500203
Month_1-Day_Friday-Hour_9,571713,20.31028307,11.8173108,0.64818214,39.20245308,9.99477792,5.880578183,0.952108921,6.116595553,3.413865655,0.224080469,20.26568569,3.719506799,1.251819376,0.31517428,20.48183387,13.09070877,0.678929492,38.76670375,9.741121989,7.137955518,0.734058158,29.6790824,31.31070086,3.973677286,63.88672764,22.66948265,17.28390094,2.509560688
Month_1-Day_Friday-Hour_9,571714,20.24110178,12.98578649,0.867785205,38.10501496,10.385148,4.814163594,0.956637537,3.743218839,3.930318978,0.307739904,20.66625101,4.601779955,1.369812143,0.359611018,23.74908746,13.95095972,0.571061315,41.80281359,10.70986354,6.620082171,0.873214221,34.74275302,32.06285642,3.435277717,64.75851253,24.47600878,17.3543583,2.603680664
Month_1-Day_Friday-Hour_9,571715,23.75595939,15.79428152,1.408739172,31.96637996,10.88624227,5.020307641,1.513170763,4.822998452,4.695535417,0.427633435,17.77075692,3.999716454,1.41054604,0.758702199,26.40878169,15.3761702,0.886573495,38.19553983,12.83255595,6.881867984,0.994909828,55.7549306,31.36727606,7.673526138,63.28473753,24.33862447,16.89910162,2.900374097
Month_1-Day_Friday-Hour_9,571716,20.56336825,16.96638777,1.663721865,36.5225442,10.19801575,4.485037937,1.147829615,4.108199186,4.351282672,0.512714148,19.00580282,3.667789458,1.165997708,0.406858743,33.26722768,18.56260687,1.219048454,40.2565006,13.22946244,6.635177179,0.765775648,59.66394293,36.96476567,10.99968797,63.90416363,24.17948954,15.69523841,2.61962049
Month_1-Day_Friday-Hour_9,571717,24.06709858,16.13051261,1.401173301,31.61766356,10.0280325,4.501222973,1.102174439,3.881023319,3.989634897,0.66957925,14.95317542,3.612132851,0.974096445,0.424851898,34.53878911,19.23445593,1.737954311,34.27757944,12.2242307,6.691261425,0.826376061,76.78245099,42.90866585,9.867581632,61.09850341,23.87150927,15.76299946,2.824876129
Month_1-Day_Friday-Hour_9,571718,29.26835264,17.83274663,0.94263593,29.87140529,10.99890368,5.594178391,1.5421334,5.025062354,5.394987394,0.59911235,13.25709231,4.26890492,1.493681754,0.639376342,31.87302198,21.17493912,1.783578911,30.38461686,12.17473165,9.153739041,0.941042238,74.06006043,39.08797181,11.39571996,62.5741388,24.42530548,15.89891327,2.408418476
Month_1-Day_Friday-Hour_9,572226,55.9474254,38.75675301,10.03245251,25.06069893,14.43462203,6.668091789,1.815844218,27.03769683,21.33129598,4.346527519,12.01484833,5.680669638,2.438173483,1.110681872,59.00536402,44.93632814,12.94922323,36.23519133,11.79278402,8.38220602,1.564138028,88.05844652,66.28386018,27.69820317,46.61043875,27.74599972,18.67233563,2.697579559
Month_1-Day_Friday-Hour_9,572227,63.95537733,45.13497193,22.12196021,22.66717023,13.92015654,6.947025305,1.073984612,44.70809615,25.47656743,5.813304688,10.8427139,4.822592621,1.762761231,0.505519268,57.17720601,46.81160164,21.89343288,26.27777512,12.65156219,7.683133707,1.274292023,131.5354152,64.8444458,42.1022178,49.08559748,26.19433754,18.01538127,2.484033189
Month_1-Day_Friday-Hour_9,572228,51.68590311,33.70865505,5.469095562,26.06915298,12.44583532,5.444636698,0.981186746,28.34656471,21.1912863,3.444703315,9.556740724,4.960418963,1.68218897,0.45480923,49.55235403,43.37744172,7.378185992,32.23240439,13.38662667,7.293087704,1.274097982,103.1055219,61.52922253,24.06069764,52.41862115,23.69031104,16.84014102,1.886979794
Month_1-Day_Friday-Hour_9,572229,53.09851161,39.70798498,6.335599561,27.05315304,12.91204051,5.709052896,0.987180984,33.23319751,21.74922772,2.769787622,10.61496611,4.592883132,1.619273401,0.43263817,45.65903147,43.77120935,5.778340508,33.77262452,14.90353194,7.809594184,1.00285582,86.3752497,63.17901768,16.76511259,55.87583378,24.56545164,16.00244006,2.023123313
Month_1-Day_Friday-Hour_9,572231,32.45534573,25.0819848,2.522503929,37.0938368,10.75484982,5.89541053,1.674973372,18.10032663,14.55595064,0.658738033,19.82267332,5.092591598,1.156519351,0.521992689,37.73611309,24.33121879,2.400974315,37.16572747,12.30718758,8.443046943,1.104607943,89.43324237,38.39207752,45.41992071,56.86962564,21.58444169,16.18665692,2.005354941
Month_1-Day_Friday-Hour_9,572232,94.44066226,39.80181367,12.79654103,28.51618494,14.01175727,6.980233329,1.431054165,38.91752032,22.30359064,2.460263174,15.18866012,5.632794423,1.861503114,1.418754858,88.88054921,47.77762823,14.19712097,26.36663259,14.97013415,7.684376412,1.708373085,132.0385626,62.00888033,76.57332319,51.0012124,27.8846915,17.61704528,1.738617974
Month_1-Day_Friday-Hour_9,572233,63.23776135,33.95142408,14.99965252,31.8467678,14.65864737,7.21684055,1.91976533,31.96978055,24.59430455,1.333684302,14.80364748,5.477631459,2.035394724,0.915604535,60.53098129,41.39648607,9.511870159,33.35394939,12.75488371,8.756675804,1.580622374,119.9013065,64.68757744,30.5445526,49.92364574,30.7058641,16.02947241,1.963916131
Month_1-Day_Friday-Hour_9,572234,82.65405796,39.0560147,10.23668535,23.87633831,15.24164533,6.232327275,3.784808086,34.00901511,22.22561175,4.567701723,11.66971984,6.840041378,2.476676657,1.065639598,67.66371431,43.59970826,11.92910611,29.79344076,12.87117434,10.33272881,4.838243229,172.140035,74.72826141,33.44698168,43.96106998,28.64325183,17.68216459,11.45152427
Month_1-Day_Friday-Hour_9,572235,67.85687868,35.53860957,14.56597218,27.25236221,13.87434987,6.678778482,1.865188916,39.69190045,25.27032756,7.585825366,10.1990397,4.712471355,2.684052626,1.117907921,91.18953395,37.35746481,24.94237265,28.17129495,11.88761181,8.532264156,2.119736776,128.2793847,60.60304038,56.53515026,42.40350324,24.19376258,18.42331017,1.92900233
Month_1-Day_Friday-Hour_9,572236,49.89490866,25.60356297,15.47564186,30.89505469,12.71776667,6.685549501,1.583403836,24.09542859,19.6214839,3.488508277,14.35703849,4.895644048,1.853823569,0.986754035,37.78147363,27.94102757,7.744636775,30.36618766,11.11271314,8.095828198,1.604087733,127.1347812,54.8965758,32.35097437,46.76559923,23.48469065,17.48675387,1.710820348
Month_1-Day_Friday-Hour_9,572237,37.96126106,15.91881281,8.115956311,31.24703823,11.17537655,5.53283397,1.483269749,19.98227194,15.68719543,2.023324661,14.89662556,4.750833173,1.287854195,0.635197008,34.36066579,24.76481695,2.888765343,27.46661722,11.06103042,7.2688687,1.160066716,71.673906,52.01126112,8.862070798,55.58640104,23.9280694,15.18671351,2.062129297
Month_1-Day_Friday-Hour_9,572261,64.29573917,46.48399665,11.65557511,22.33687384,14.5507377,8.961779737,1.400934573,40.14538347,30.35951955,7.311013782,9.042082239,6.053708909,2.949770777,0.603681389,80.11559161,54.18156971,20.48251847,25.04785691,14.37363177,7.67558956,1.984157914,159.4751996,76.96891549,47.82679005,40.41902033,28.28500009,18.07847388,2.699194997
Month_1-Day_Friday-Hour_9,572262,83.71814259,65.05376463,26.37781889,15.82476785,15.51124469,9.470225433,1.936796737,53.94174957,43.63020866,12.38194056,8.13908969,6.683398625,2.96029022,1.151429609,109.4881246,58.11025339,34.97246134,21.58231898,15.64923033,10.20376416,2.307644526,167.1434348,78.24710214,54.76540797,34.96479329,31.19864873,18.63366807,2.764237526
Month_1-Day_Friday-Hour_9,572263,81.91756394,65.33675926,12.71248563,18.11672583,16.10516289,6.982465188,1.533479597,39.68116349,35.59890663,5.321348057,9.606605692,6.208694204,2.325431371,1.669675942,75.75804669,56.95174791,22.95634978,24.72666794,15.59941957,8.276085176,1.576921453,134.2102301,76.04472277,44.49756528,41.91548065,30.29364342,18.09188553,2.980085087
Month_1-Day_Friday-Hour_9,572264,99.29782679,65.78657453,18.47476042,20.34198937,16.38390127,10.00767669,1.392455484,46.13232838,36.8579782,9.304572258,8.002318786,7.1606994,2.290650172,0.577337366,97.96587371,59.1062719,36.33256111,22.94067833,15.41767706,8.431783639,1.811868439,163.3623977,76.62951535,54.47760019,39.9836366,31.57992017,19.45664322,2.267014969
Month_1-Day_Friday-Hour_9,572265,83.60661154,52.16426131,26.48578971,22.67802997,17.28801789,9.494139885,1.379678718,53.99964475,38.83700442,11.33158067,8.110080482,7.618636965,2.061443982,0.661668575,95.45403821,58.91597818,19.67176437,22.95775885,14.6190982,8.155250674,1.903248512,148.8590566,69.45007317,51.0728434,42.42932229,36.53432339,20.54717504,2.607433123
Month_1-Day_Friday-Hour_9,572266,95.50228971,62.83044895,24.33257492,21.71416152,18.89087837,9.196021134,1.424458799,71.00128845,38.7451586,23.79357973,8.094635097,7.584310884,2.685252871,1.073430047,156.1926251,57.92969697,26.635295,24.66641978,20.08637718,9.305886285,1.741252757,197.9175383,74.65966659,58.89922732,39.14496518,33.33757083,20.47086066,2.599043473
Month_1-Day_Friday-Hour_9,572267,192.0349031,69.25242485,43.02132526,13.47915362,18.2514854,11.38177615,1.800651595,85.39862933,48.19497663,41.23983392,6.65220023,9.023283104,2.975389831,1.438602758,220.9932591,71.18565616,49.60939582,19.69150842,17.72515743,11.26432043,1.982372847,181.0038728,85.09359807,71.2547981,35.0301451,32.29559437,21.68438404,2.322932184
Month_1-Day_Friday-Hour_9,572268,73.45752381,52.93281411,14.61471285,19.89790393,17.34958448,9.939091654,2.637257052,46.27084354,38.35392859,12.89344248,8.228695451,6.882425634,2.299543411,1.521810048,91.0181434,51.53135566,34.69794609,23.46661557,14.29469145,9.499813568,2.158036115,126.7935371,71.60370911,62.10196973,44.38070639,32.78457624,20.6663366,2.367956161
